user_id,address,vol,last_ts
69318,0xAD87E34e605843808c7615957b7AA5cfcB32e0f4,349.495813,1772721542846
70842,0x88Cac1a7eBA5fE3FeC81A315cBc70d1CFFF3b5B9,343.15438200000006,1772430491846
69886,0xc754f8F89851BdE3Db20C1081c8b7510D4bcA14A,342.68485899999996,1772632079051
62970,0xcD8A5F3eF2C450Cd30743fFB0864ed60b0Ab735b,340.60824999999994,1772216185799
66248,0x90E58Ec8aD0c55b8F311d69b36632D9f5b1fE151,335.37367599999993,1772283790845
70878,0xA00dF1fF824a832C2BdA1FB4261147138b2db3C6,333.978238,1772431239347
69939,0xa94b82674264c9406Db265AB24D19a45695d3c34,330.85696800000005,1772382592407
70026,0x239307C4A80b87868da87aa13b8eDb6ad0015E99,326.4056929999999,1772587969766
70908,0x44e3a11EE5358938B4e033f9686813642035CA10,324.445375,1772431765346
61604,0x40eD0Dafb0dA730b577478caC763a703cD2A4340,323.70006199999995,1772171074996
70923,0x40fd8736BB9C02C00E633a3Cc70522e19d342E11,308.01343499999996,1772432464845
61092,0x3d492416d5bD271aC686378b2ee8B42c88AAE629,302.67698999999993,1772106050020
71003,0xC2E72A64bCbb4B6a3E9e4F59059DD2109cFb1526,299.016803,1772435338764
64080,0x4ACcF9BF7eE75Ff6FB743219E56AAFe110Bf0ed6,297.282123,1772188597845
67057,0x7d451079A0D27E1528E85e5A722ecF014175a64B,293.74859000000004,1772601212721
70963,0xBc6d5b6058Ca359d955F4fEC79e484cf530176d0,291.806216,1772433025846
64131,0xfC2E0B8cFdE576681e810a81ECa50705e1345d3f,291.61640099999994,1772191848039
67312,0x0952F70153301953F0DB9e023DE1d3EA7687f7aA,284.516624,1772339560346
64188,0x8212B844236AFaca268029fdbBe7FC1B1b9AF46e,282.15365099999997,1772197003347
69369,0x36819170777e395cae2Cc00Af5f944FbA78AC40E,280.080046,1772373445363
70982,0xa34376041fD14428Ac071A3629cfE6bd090609F9,275.876774,1772446925855
64376,0x4cD4F8623c9932957E4D0446fBc6cb360f97DbAA,264.282117,1772201506845
